Level	Rule Name	Subject	Property	Value
"Your proposed definition is a reasonable candidate, except that it is very common that necessary and sufficient conditions are not given. Mostly they are necessary, occasionally they are necessary and sufficient or just sufficient. Often they use terms that are not themselves defined and so they effectively can't be evaluated by those criteria. "				
				
On the specifics of the proposed definition:				
				
"We don't have definitions of 'meaning' or 'expression' or 'property'. For 'reference' in the intended sense I think we use the term 'denotation'. For 'expression', I think we you mean symbol, or identifier. For 'meaning' it differs for class and property. For class we want documentation that let's the intended reader determine whether an entity is instance of the class, or not. For property we want documentation that let's the intended reader determine, given a pair of potential relata, whether the assertion that the relation holds is true. The 'intended reader' part suggests that we also specify who, we expect, would be able to understand the definition, and also generalizes over human and computer reader to include textual and logical definition. "				
				
"Personally, I am more comfortable weakening definition to documentation, with instructions as to what is desirable. "				
				
"We also have the outstanding issue of how to aim different definitions to different audiences. A clinical audience reading chebi wants a different sort of definition documentation/definition from a chemistry trained audience, and similarly there is a need for a definition that is adequate for an ontologist to work with.  @en"""				
WARN	annotation_whitespace	IAO:0000424	IAO:0000112	ObjectProperty: RO_0002104
Label: has plasma membrane part				
"Annotations: IAO_0000424 \""""http://purl.obolibrary.org/obo/BFO_0000051 some (http://purl.org/obo/owl/GO#GO_0005886 and http://purl.obolibrary.org/obo/BFO_0000051 some ?Y)\"""""				
"@en"""				
WARN	annotation_whitespace	IAO:0000425	IAO:0000112	ObjectProperty: RO???
Label: spatially disjoint from				
"Annotations: expand_assertion_to \""""DisjointClasses: (http://purl.obolibrary.org/obo/BFO_0000051 some ?X)  (http://purl.obolibrary.org/obo/BFO_0000051 some ?Y)\"""""				
"@en"""				
WARN	annotation_whitespace	IAO:0000575	IAO:0000112	Articles in Pubmed are reviewed by curators who add MESH terms to the Pubmed records in order to categorize them better and improve the ability to search for them. 
WARN	annotation_whitespace	IAO:0000579	IAO:0000112	PubMed is a CRID registry. It has a dataset of PubMed identifiers associated with journal articles. @en
WARN	annotation_whitespace	IAO:0000580	IAO:0000112	Going to the PubMed website and entering a PubMed ID in order to retrieve the Pubmed information associated with that ID. 
WARN	annotation_whitespace	IAO:0000597	IAO:0000112	Datatype: idrange:1
"Annotations: 'has ID range allocated to': \""""Chris Mungall\"""""				
"EquivalentTo: xsd:integer[> 2151 , <= 2300]"				
"@en"""				
WARN	annotation_whitespace	IAO:0000617	IAO:0000112	SD [an author] is a Merck employee and Merck is the sponsor of this study. [Taken from 'Effects of obstructive sleep apnoea risk on postoperative respiratory complications: protocol for a hospital-based registry study' Shin et al. 2016  (http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4735131/)] @en
WARN	annotation_whitespace	IAO:0000640	IAO:0000112	Excerpt from Žitnik and Zupan. Bioinformatics. 2015 Jun 15; 31(12): i230–i239. (http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4542780/):
				
"Our work presented here is similar in spirit to our recently developed methodology for data fusion via collective matrix factorization (Žitnik and Zupan, 2015)."				
				
"@en"""				
WARN	annotation_whitespace	IAO:0020001	IAO:0000115	A grapheme  is an information content entity that is a fundamental unit in a written language. @en
WARN	annotation_whitespace	IAO:0020002	IAO:0000115	An utterance is an information content entity that is a complete unit of speech in spoken language. @en
WARN	annotation_whitespace	IAO:0020008	IAO:0000115	Sound energy bearing the concretization of an utterance and being the output of an uttering process. @en
WARN	annotation_whitespace	IAO:0020011	IAO:0000115	is a planned process of making speech sounds which may or may not have an actual language involved. @en
WARN	annotation_whitespace	IAO:0020023	IAO:0000112	" I order a beer and the bartender authenticates my age by looking at my DOB on my driver's license.  I sign into my email account, and the system authenticates my permission to read the email by checking the password I enter against my password listed in the database."
WARN	annotation_whitespace	IAO:0020023	IAO:0000115	Authentication is the act of checking or verifying an identity claim (that is either tacit or explicit).
"@en"""				
WARN	annotation_whitespace	OAE:0000002	IAO:0000115	"medical intervention is a planned process that has the goal of diagnosing, preventing or relieving illness or injury. "
WARN	annotation_whitespace	OAE:0000002	IAO:0000116	"The act of intervening, interfering or interceding with the intent of modifying the outcome. In medicine, an intervention is usually undertaken to help treat or cure a condition. For example, \""Acupuncture as a therapeutic intervention is widely practiced in the United States,\"" "
Reference:				
"http://www.medterms.com/script/main/art.asp?articlekey=34214 . Some interventions can be used for diagnosis. """				
WARN	annotation_whitespace	OGMS:0000096	IAO:0000232	creation date: 2011-02-21T09:57:44Z
editor date: 2017-04-18				
				
WARN	annotation_whitespace	OMRSE:00000001	IAO:0000117	Mathias Brochhausen
"@en"""				
WARN	annotation_whitespace	OMRSE:00000010	IAO:0000115	"A role in human social processes that is realized by health care processes such as seeking or providing treatment for disease and injury, diagnosing disease and injury, or undergoing diagnosis. @en"
WARN	annotation_whitespace	OMRSE:00000012	IAO:0000117	Mathias Brochhausen
"@en"""				
WARN	annotation_whitespace	OMRSE:00000020	rdfs:comment	"We anticipate BFO 2.0 including and defining this relation.  When it does, we will obsolete this property and declare it equivalent to the BFO 2.0 relation."
"@en"""				
WARN	annotation_whitespace	OMRSE:00000022	rdfs:comment	Any arbitrary collection of organisms.  They need not be of the same taxonomic class.  @en
WARN	annotation_whitespace	OMRSE:00000032	rdfs:comment	"Typically, the common feature is that the dependency does not conduct foreign affairs, and relegates this authority to the sovereign state.  BUt otherwise, it is largely or completely autonomous relative to the administrative subdivisions.  Examples include Puerto Rico (U.S.), Guam (U.S.), Greenland (Denmark), French Polynesia (France), and Falkland Islands (United Kingdom). @en"
WARN	annotation_whitespace	OMRSE:00000033	rdfs:comment	It is often convenient to group organizations together that otherwise might not even interact with one another. @en
WARN	annotation_whitespace	OMRSE:00000035	IAO:0000117	William R. Hogan
"@en"""				
WARN	annotation_whitespace	OMRSE:00000061	rdfs:comment	"\""Building\"" is a subclass of this. @en"
WARN	annotation_whitespace	RO:0001018	IAO:0000116	Intended meaning:
domain: material entity				
range: spatial region or site (immaterial continuant)				
"        @en"""				
WARN	annotation_whitespace	RO:0001901	IAO:0000115	
				
## Elucidation				
				
This is used when the statement/axiom is assumed to hold true 'eternally'				
				
## How to interpret (informal)				
				
"First the \""""atemporal\"""" FOL is derived from the OWL using the standard"				
interpretation. This axiom is temporalized by embedding the axiom				
within a for-all-times quantified sentence. The t argument is added to				
all instantiation predicates and predicates that use this relation.				
				
## Example				
				
    Class: nucleus				
    SubClassOf: part_of some cell				
				
    forall t :				
      forall n :				
"        instance_of(n,Nucleus,t)"				
         implies				
        exists c :				
"          instance_of(c,Cell,t)"				
"          part_of(n,c,t)"				
				
## Notes				
				
This interpretation is *not* the same as an at-all-times relation				
				
				
WARN	annotation_whitespace	RO:0001902	IAO:0000115	
				
## Elucidation				
				
This is used when the first-order logic form of the relation is				
"binary, and takes no temporal argument."				
				
## Example:				
				
    Class: limb				
    SubClassOf: develops_from some lateral-plate-mesoderm				
				
"     forall t, t2:"				
      forall x :				
"        instance_of(x,Limb,t)"				
         implies				
        exists y :				
"          instance_of(y,LPM,t2)"				
"          develops_from(x,y)"				
				
				
				
WARN	annotation_whitespace	RO:0002093	rdfs:comment	X ends_during Y iff: ((start(Y) before_or_simultaneous_with end(X)) AND end(X) before_or_simultaneous_with end(Y). @en
WARN	annotation_whitespace	RO:0002161	IAO:0000425	?X DisjointWith RO_0002162 some ?Y 
WARN	annotation_whitespace	RO:0002163	IAO:0000116	"There are two ways to encode this as a shortcut relation. The other possibility to use an annotation assertion between two classes, and expand this to a disjointness axiom. @en"
WARN	annotation_whitespace	RO:0002215	IAO:0000115	"A relation between a material entity (such as a cell) and a process, in which the material entity has the ability to carry out the process. "
WARN	annotation_whitespace	RO:0002326	IAO:0000232	"In the context of the Gene Ontology, contributes_to may be used only with classes from the molecular function ontology. "
WARN	annotation_whitespace	RO:0002341	IAO:0000115	"Holds between p and l when p is a transportation or localization process and the outcome of this process is to move c from one location to another, and the route taken by c follows a path that is aligned_with l "
WARN	annotation_whitespace	RO:0002402	IAO:0000115	"p has direct input c iff c is a participanti n p, c is present at the end of p, and c is not present at the beginning of c. "
WARN	annotation_whitespace	RO:0002504	IAO:0000116	"This is a very strong relation. Often we will not have enough evidence to know for sure that there are no species within a lineage that lack the structure - loss is common in evolution. However, there are some statements we can make with confidence - no vertebrate lineage could persist without a brain or a heart. All primates are limbed. "
WARN	annotation_whitespace	RO:0002514	IAO:0000115	A relation that holds between two entities that have the property of being sequences or having sequences. 
WARN	annotation_whitespace	RO:0002535	IAO:0000232	"This properties were created originally for the annotation of developmental or life cycle stages, such as for example Carnegie Stage 20 in humans. "
WARN	annotation_whitespace	RO:HOM0000036	oboInOwl:hasExactSynonym	many:many homology 
WARN	annotation_whitespace	UBERON:0000178	oboInOwl:source	"DOI:10.1146/annurev.cellbio.22.010605.093317 Hartenstein V, Blood cells and blood cell development in the animal kingdom. Annual review of cell and developmental biology (2006) "
WARN	duplicate_label_synonym	ENVO:00002004	IAO:0000118	mesoscopic physical object
WARN	duplicate_label_synonym	RO:0000053	IAO:0000118	bearer_of@en
WARN	duplicate_label_synonym	RO:0002629	IAO:0000118	directly positively regulates
WARN	duplicate_label_synonym	RO:0002630	IAO:0000118	directly negatively regulates
WARN	duplicate_label_synonym	UBERON:0000002	oboInOwl:hasExactSynonym	uterine cervix
WARN	duplicate_label_synonym	UBERON:0000004	oboInOwl:hasExactSynonym	nose
WARN	duplicate_label_synonym	UBERON:0000463	oboInOwl:hasExactSynonym	organism substance
WARN	duplicate_label_synonym	UBERON:0002268	oboInOwl:hasExactSynonym	olfactory organ
WARN	duplicate_label_synonym	UBERON:0003937	oboInOwl:hasExactSynonym	reproductive gland
WARN	duplicate_label_synonym	UBERON:0013515	oboInOwl:hasExactSynonym	subdivision of oviduct
WARN	duplicate_label_synonym	UBERON:0013755	oboInOwl:hasExactSynonym	arterial blood
WARN	duplicate_label_synonym	UBERON:0013756	oboInOwl:hasExactSynonym	venous blood
WARN	duplicate_label_synonym	UBERON:0017672	oboInOwl:hasExactSynonym	abdominal viscera
WARN	duplicate_exact_synonym	RO:0002599	IAO:0000118	treats
WARN	duplicate_exact_synonym	RO:0002606	IAO:0000118	treats
WARN	duplicate_exact_synonym	IAO:0000609	IAO:0000118	summary@en
WARN	duplicate_exact_synonym	IAO:0000615	IAO:0000118	summary@en
WARN	duplicate_exact_synonym	RO:0002224	IAO:0000118	started by
WARN	duplicate_exact_synonym	RO:0002516	IAO:0000118	started by
WARN	missing_synonymtype_declaration	obo:uberon/core#HOMOLOGY	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	obo:uberon/core#HUMAN_PREFERRED	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	obo:uberon/core#LATIN	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	obo:uberon/core#PLURAL	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	obo:uberon/core#SENSU	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:pato#attribute_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:pato#disposition_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:pato#mpath_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:pato#value_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#cumbo	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#efo_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#functional_classification	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#grouping_class	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#homology_grouping	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#major_organ	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#non_informative	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#organ_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#pheno_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#uberon_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#upper_level	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon/core#vertebrate_core	rdfs:subPropertyOf	
WARN	equivalent_class_axiom_no_genus	IAO:0020010	OBI:0000299	IAO:0020000
WARN	equivalent_class_axiom_no_genus	IAO:0020011	OBI:0000299	IAO:0020008
WARN	equivalent_class_axiom_no_genus	OMRSE:00000232	OBI:0000312	OMRSE:00000231
INFO	missing_superclass	oboInOwl:ObsoleteClass	rdfs:subClassOf	
INFO	lowercase_definition	BFO:0000004	IAO:0000115	b is an independent continuant = Def. b is a continuant which is such that there is no c and no t such that b s-depends_on c at t. (axiom label in BFO2 Reference: [017-002])@en
INFO	lowercase_definition	BFO:0000015	IAO:0000115	"p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])@en"
INFO	lowercase_definition	BFO:0000016	IAO:0000600	"b is a disposition means: b is a realizable entity & b’s bearer is some material entity & b is such that if it ceases to exist, then its bearer is physically changed, & b’s realization occurs when and because this bearer is in some special physical circumstances, & this realization occurs in virtue of the bearer’s physical make-up. (axiom label in BFO2 Reference: [062-002])@en"
INFO	lowercase_definition	BFO:0000019	IAO:0000600	"a quality is a specifically dependent continuant that, in contrast to roles and dispositions, does not require any further process in order to be realized. (axiom label in BFO2 Reference: [055-001])@en"
INFO	lowercase_definition	BFO:0000020	IAO:0000115	"b is a relational specifically dependent continuant = Def. b is a specifically dependent continuant and there are n &gt; 1 independent continuants c1, … cn which are not spatial regions are such that for all 1  i &lt; j  n, ci  and cj share no common parts, are such that for each 1  i  n, b s-depends_on ci at every time t during the course of b’s existence (axiom label in BFO2 Reference: [131-004])@en"
INFO	lowercase_definition	BFO:0000020	IAO:0000115	b is a specifically dependent continuant = Def. b is a continuant & there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b’s existence. (axiom label in BFO2 Reference: [050-003])@en
INFO	lowercase_definition	BFO:0000023	IAO:0000600	"b is a role means: b is a realizable entity & b exists because there is some single bearer that is in some special physical, social, or institutional set of circumstances in which this bearer does not have to be& b is not such that, if it ceases to exist, then the physical make-up of the bearer is thereby changed. (axiom label in BFO2 Reference: [061-001])@en"
INFO	lowercase_definition	BFO:0000024	IAO:0000600	"b is a fiat object part = Def. b is a material entity which is such that for all times t, if b exists at t then there is some object c such that b proper continuant_part of  c at t and c is demarcated from the remainder of c by a two-dimensional continuant fiat boundary. (axiom label in BFO2 Reference: [027-004])@en"
INFO	lowercase_definition	BFO:0000027	IAO:0000600	b is an object aggregate means: b is a material entity consisting exactly of a plurality of objects as member_parts at all times at which b exists. (axiom label in BFO2 Reference: [025-004])@en
INFO	lowercase_definition	BFO:0000029	IAO:0000600	b is a site means: b is a three-dimensional immaterial entity that is (partially or wholly) bounded by a material entity or it is a three-dimensional immaterial part thereof. (axiom label in BFO2 Reference: [034-002])@en
INFO	lowercase_definition	BFO:0000030	IAO:0000600	b is an object means: b is a material entity which manifests causal unity of one or other of the types CUn listed above & is of a type (a material universal) instances of which are maximal relative to this criterion of causal unity. (axiom label in BFO2 Reference: [024-001])@en
INFO	lowercase_definition	BFO:0000031	IAO:0000115	b is a generically dependent continuant = Def. b is a continuant that g-depends_on one or more other entities. (axiom label in BFO2 Reference: [074-001])@en
INFO	lowercase_definition	BFO:0000035	IAO:0000115	p is a process boundary =Def. p is a temporal part of a process & p has no proper temporal parts. (axiom label in BFO2 Reference: [084-001])@en
INFO	lowercase_definition	BFO:0000050	IAO:0000115	a core relation that holds between a part and its whole@en
INFO	lowercase_definition	BFO:0000051	IAO:0000115	a core relation that holds between a whole and its part@en
INFO	lowercase_definition	BFO:0000054	IAO:0000600	[copied from inverse property 'realizes'] to say that b realizes c at t is to assert that there is some material entity d & b is a process which has participant d at t & c is a disposition or role of which d is bearer_of at t& the type instantiated by b is correlated with the type instantiated by c. (axiom label in BFO2 Reference: [059-003])@en
INFO	lowercase_definition	BFO:0000055	IAO:0000600	to say that b realizes c at t is to assert that there is some material entity d & b is a process which has participant d at t & c is a disposition or role of which d is bearer_of at t& the type instantiated by b is correlated with the type instantiated by c. (axiom label in BFO2 Reference: [059-003])@en
INFO	lowercase_definition	BFO:0000062	IAO:0000115	"x is preceded by y if and only if the time point at which y ends is before or equivalent to the time point at which x starts. Formally: x preceded by y iff ω(y) <= α(x), where α is a function that maps a process to a start point, and ω is a function that maps a process to an end point.@en"
INFO	lowercase_definition	BFO:0000063	IAO:0000115	"x precedes y if and only if the time point at which x ends is before or equivalent to the time point at which y starts. Formally: x precedes y iff ω(x) <= α(y), where α is a function that maps a process to a start point, and ω is a function that maps a process to an end point.@en"
INFO	lowercase_definition	BFO:0000066	IAO:0000115	b occurs_in c =def b is a process and c is a material entity or immaterial entity& there exists a spatiotemporal region r and b occupies_spatiotemporal_region r.& forall(t) if b exists_at t then c exists_at t & there exist spatial regions s and s’ where & b spatially_projects_onto s at t& c is occupies_spatial_region s’ at t& s is a proper_continuant_part_of s’ at t@en
INFO	lowercase_definition	BFO:0000067	IAO:0000115	[copied from inverse property 'occurs in'] b occurs_in c =def b is a process and c is a material entity or immaterial entity& there exists a spatiotemporal region r and b occupies_spatiotemporal_region r.& forall(t) if b exists_at t then c exists_at t & there exist spatial regions s and s’ where & b spatially_projects_onto s at t& c is occupies_spatial_region s’ at t& s is a proper_continuant_part_of s’ at t@en
INFO	lowercase_definition	BFO:0000108	IAO:0000600	b exists_at t means: b is an entity which exists at some temporal region t. (axiom label in BFO2 Reference: [118-002])@en
INFO	lowercase_definition	BFO:0000117	IAO:0000115	b has_occurrent_part c = Def. c occurrent_part_of b. (axiom label in BFO2 Reference: [007-001])@en
INFO	lowercase_definition	BFO:0000117	IAO:0000600	[copied from inverse property 'part of occurrent'] b occurrent_part_of c =Def. b is a part of c & b and c are occurrents. (axiom label in BFO2 Reference: [003-002])
INFO	lowercase_definition	BFO:0000118	IAO:0000115	[copied from inverse property 'proper part of occurrent'] b proper_occurrent_part_of c =Def. b occurrent_part_of c & b and c are not identical. (axiom label in BFO2 Reference: [005-001])
INFO	lowercase_definition	BFO:0000118	IAO:0000115	b has_proper_occurrent_part c = Def. c proper_occurrent_part_of b. [XXX-001@en
INFO	lowercase_definition	BFO:0000121	IAO:0000115	[copied from inverse property 'temporal part of'] b proper_temporal_part_of c =Def. b temporal_part_of c & not (b = c). (axiom label in BFO2 Reference: [116-001])
INFO	lowercase_definition	BFO:0000121	IAO:0000115	"[copied from inverse property 'temporal part of'] b temporal_part_of c =Def.b occurrent_part_of c & & for some temporal region t, b occupies_temporal_region t & for all occurrents d, t (if d occupies_temporal_region t  & t? occurrent_part_of t then (d occurrent_part_of a iff d occurrent_part_of b)). (axiom label in BFO2 Reference: [078-003])"
INFO	lowercase_definition	BFO:0000132	IAO:0000115	[copied from inverse property 'has occurrent part'] b has_occurrent_part c = Def. c occurrent_part_of b. (axiom label in BFO2 Reference: [007-001])
INFO	lowercase_definition	BFO:0000132	IAO:0000600	b occurrent_part_of c =Def. b is a part of c & b and c are occurrents. (axiom label in BFO2 Reference: [003-002])@en
INFO	lowercase_definition	BFO:0000138	IAO:0000115	[copied from inverse property 'has proper occurrent part'] b has_proper_occurrent_part c = Def. c proper_occurrent_part_of b. [XXX-001
INFO	lowercase_definition	BFO:0000138	IAO:0000115	b proper_occurrent_part_of c =Def. b occurrent_part_of c & b and c are not identical. (axiom label in BFO2 Reference: [005-001])@en
INFO	lowercase_definition	BFO:0000139	IAO:0000115	b proper_temporal_part_of c =Def. b temporal_part_of c & not (b = c). (axiom label in BFO2 Reference: [116-001])@en
INFO	lowercase_definition	BFO:0000139	IAO:0000115	"b temporal_part_of c =Def.b occurrent_part_of c & & for some temporal region t, b occupies_temporal_region t & for all occurrents d, t (if d occupies_temporal_region t  & t? occurrent_part_of t then (d occurrent_part_of a iff d occurrent_part_of b)). (axiom label in BFO2 Reference: [078-003])@en"
INFO	lowercase_definition	BFO:0000140	IAO:0000115	"b is a continuant fiat boundary = Def. b is an immaterial entity that is of zero, one or two dimensions and does not include a spatial region as part. (axiom label in BFO2 Reference: [029-001])@en"
INFO	lowercase_definition	BFO:0000142	IAO:0000600	a one-dimensional continuant fiat boundary is a continuous fiat line whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [032-001])@en
INFO	lowercase_definition	BFO:0000144	IAO:0000115	b is a process_profile =Def. there is some process c such that b process_profile_of c (axiom label in BFO2 Reference: [093-002])@en
INFO	lowercase_definition	BFO:0000144	IAO:0000600	"b process_profile_of c holds when b proper_occurrent_part_of c& there is some proper_occurrent_part d of c which has no parts in common with b & is mutually dependent on b& is such that b, c and d occupy the same temporal region (axiom label in BFO2 Reference: [094-005])@en"
INFO	lowercase_definition	BFO:0000145	IAO:0000115	"b is a relational quality = Def. for some independent continuants c, d and for some time t: b quality_of c at t & b quality_of d at t. (axiom label in BFO2 Reference: [057-001])@en"
INFO	lowercase_definition	BFO:0000146	IAO:0000600	a two-dimensional continuant fiat boundary (surface) is a self-connected fiat surface whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [033-001])@en
INFO	lowercase_definition	BFO:0000147	IAO:0000600	a zero-dimensional continuant fiat boundary is a fiat point whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [031-001])@en
INFO	lowercase_definition	BFO:0000155	IAO:0000600	p occupies_temporal_region t. This is a primitive relation between an occurrent p and the temporal region t upon which the spatiotemporal region p occupies_spatiotemporal_region projects. (axiom label in BFO2 Reference: [132-001])@en
INFO	lowercase_definition	BFO:0000156	IAO:0000600	[copied from inverse property 'occupies temporal region'] p occupies_temporal_region t. This is a primitive relation between an occurrent p and the temporal region t upon which the spatiotemporal region p occupies_spatiotemporal_region projects. (axiom label in BFO2 Reference: [132-001])
INFO	lowercase_definition	BFO:0000157	IAO:0000600	[copied from inverse property 'exists at'] b exists_at t means: b is an entity which exists at some temporal region t. (axiom label in BFO2 Reference: [118-002])
INFO	lowercase_definition	IAO:0000024	IAO:0000115	a unit of measure is the quality of some material entity compared to which another quality is some multiple of.
INFO	lowercase_definition	IAO:0000135	IAO:0000115	c specifically denotes r =def 
r is a portion of reality				
& c is a particular quality				
& c depends specifically on some independent continuant b 				
& b acquired c as the result of the achievement of an objective to enable pointing to r repeatedly. 				
				
Marked means there is a changed or additional quality of the bearer - the  quality is the information carrier.				
				
Case 1				
Memory trace as mark created when reading some description of some friend. The trace can denote.				
				
Case 2				
Pattern of ink arrayed on paper as mark when writing down a friend's name				
				
Case 3				
"Pattern of magnetic domains on scattered pieces of a hard disk platter as mark when saving a file."""				
INFO	lowercase_definition	IAO:0000221	IAO:0000115	"m is a quality measurement of q at t. When q is a quality, there is a measurement process p that has specified output m, a measurement datum, that is about q@en"
INFO	lowercase_definition	IAO:0000235	IAO:0000115	inverse of the relation 'denotes'@en
INFO	lowercase_definition	IAO:0000413	IAO:0000115	relates a process to a time-measurement-datum that represents the duration of the process@en
INFO	lowercase_definition	IAO:0000417	IAO:0000115	inverse of the relation of is quality measurement of@en
INFO	lowercase_definition	IAO:0000419	IAO:0000115	inverse of the relation of is quality specification of@en
INFO	lowercase_definition	IAO:0000576	IAO:0000115	"a planned process with the objective to establish a system that allows to refer to specific entities of a certain kind and store information about them, by establishing a CRID registry and plan specifications for the process of 1) assigning a CRID and 2) looking up a CRID."
INFO	lowercase_definition	IAO:0000581	IAO:0000115	relates a time stamped measurement datum to the time measurement datum that denotes the time when the measurement was taken@en
INFO	lowercase_definition	IAO:0000583	IAO:0000115	relates a time stamped measurement datum to the measurement datum that was measured@en
INFO	lowercase_definition	IAO:0000604	IAO:0000115	"relates a class of CRID to the date after which further instances should not be made, according to the central authority"
INFO	lowercase_definition	IAO:0020004	IAO:0000115	is a quality that is the concretization of graphemes and inheres in a material object.@en
INFO	lowercase_definition	IAO:0020005	IAO:0000115	is a material information bearer that bears the concretization of graphemes.@en
INFO	lowercase_definition	IAO:0020011	IAO:0000115	is a planned process of making speech sounds which may or may not have an actual language involved. @en
INFO	lowercase_definition	IAO:0020012	IAO:0000115	"x designates y, if for any given group of language users, x is an information content entity, is about y, and represents y in a linguistic context..@en"
INFO	lowercase_definition	IAO:0020013	IAO:0000115	"x is_borrowed_reference_for y, if x is a proper name that is used to refer to one individual among a specific group after the dubbing process took place.@en"
INFO	lowercase_definition	IAO:0020014	IAO:0000115	"x is_fixed_reference_for y, if x is an utterance or graphemes concretized as writing quality inhering in some independent continuant that is used to single out one individual and refer to the latter among a specific group after the.@en"
INFO	lowercase_definition	IAO:0020018	IAO:0000115	"p1 is designated by p2, if p2 is an information content entity that represents p1 in a linguistic context.@en"
INFO	lowercase_definition	IAO:0021011	IAO:0000115	d socio-legally revokes s if s participates in d and at the end of d s no longer exists.
"It is important to note that this going out of existence of s is complete and unlike the going out of existence for material entities which basically always are transformed into something else. After the declaration nothing is left of the socio-legal generically dependent continuant in question.@en"""				
INFO	lowercase_definition	IAO:0021012	IAO:0000115	"d socio-legally transfers l if l participates in d and d has specified input  (concretization of l)1 and specified output  (concretization of l)2, where (concretization of l)1 and (concretization of l)2 are not identical.@en"
INFO	lowercase_definition	OAE:0000002	IAO:0000115	"medical intervention is a planned process that has the goal of diagnosing, preventing or relieving illness or injury. "
INFO	lowercase_definition	OAE:0002807	IAO:0000115	a medical intervention that refers to any series of pre-defined steps that should be followed to achieve a desired result.
INFO	lowercase_definition	OBI:0000066	IAO:0000115	"a planned process that consists of parts: planning, study design execution, documentation and which produce conclusion(s).@en"
INFO	lowercase_definition	OBI:0000471	IAO:0000115	a planned process that carries out a study design
INFO	lowercase_definition	OBI:0600052	IAO:0000115	a protocol application that uses diffusion through a semi-permeable membrane to separate an input material into two fractions of different composition@en
INFO	lowercase_definition	OGMS:0000123	IAO:0000115	a data item that is about a patient and is the specified output of a health care process assay or diagnostic process
INFO	lowercase_definition	OMIABIS:0000009	IAO:0000115	a administrates b if c owns b and some rights and obligations grounded in the owning relation regarding b are transferred  from c to a.@en
INFO	lowercase_definition	OMIABIS:0000048	IAO:0000115	"a is owned by b if b has complete power over a. All rights and obligations of ownership are grounded in this (primitive) relation. The claims and obligations of ownership can be partially transferred to a third party by the owner, b.@en"
INFO	lowercase_definition	OMRSE:00000041	IAO:0000115	"an intergovernmental organization that has at least three member states, that has activies in at least three states, and that is unified by some formal intergovernmental agreement"
INFO	lowercase_definition	OMRSE:00000042	IAO:0000115	"a geopolitical organization that is voluntary and private, whose members are individual persons or organizations that come together to acheive a common purpose.@en"
INFO	lowercase_definition	OMRSE:00000046	IAO:0000115	"a governmental organization that has a local, regional, or territorial government that recognizes a sovereign state as its higher political authority@en"
INFO	lowercase_definition	OMRSE:00000079	IAO:0000115	"a function inhering in a material entity that, if realized, is realized by that material entity being the site where the work of some organization is carried out@en"
INFO	lowercase_definition	OMRSE:00000087	IAO:0000115	a role in human social processes that is realized when the bearer provides a wage or salary in exchange for some labour or services as specified by some declaration@en
INFO	lowercase_definition	OMRSE:00000138	IAO:0000115	a gender identity datum resulting from a gender identification process in which ‘female’ is selected based on the participant's subjective sense of gender@en
INFO	lowercase_definition	OMRSE:00000141	IAO:0000115	a gender identity datum resulting from a gender identification process in which ‘male’ is selected based on the participant's subjective sense of gender@en
INFO	lowercase_definition	OMRSE:00000145	IAO:0000115	an identity datum that has been asserted by the person whom it is about@en
INFO	lowercase_definition	OMRSE:00000148	IAO:0000115	a facility that is run by an adult foster home organization and is the bearer of an adult foster home organization@en
INFO	lowercase_definition	OMRSE:00000150	IAO:0000115	a health care facility that also bears a residence function and thus one in which the patients are also residents of the facility@en
INFO	lowercase_definition	OMRSE:00000159	IAO:0000115	temporally located after some acute care encounter
"Somehow involves skilled nursing encounters@en"""				
